id_0,id_1
615393,10602599
615393,52783482
616908,994184
616908,1255983
616908,5284515
616908,9092188
616908,10816636
616908,85216072
616943,5603027
616943,9539088
629036,1401504
632926,1562681
647650,7402526
661247,789285
661247,1353625
661247,1429841
661247,1473166
661247,1967481
661247,2005781
661247,4104899
661247,4463649
661247,5355950
661247,5565220
661247,5967050
661247,7358224
661247,7508018
666244,1188009
666244,1307319
666244,1473166
666244,1539580
666244,3265001
666244,3968561
666244,4516100
666244,4740968
666244,4768753
671073,5536564
712271,5266156
712271,11928391
712271,12098828
712271,12948083
712271,58568762
746471,1078812
746471,1592801
746471,2047451
746471,5266156
746471,5536564
746471,7961888
746471,9945206
746471,11569041
746471,49544582
751453,894266
751453,1166311
751453,1401504
751453,1568566
751453,4649104
751453,4814134
788504,4740968
788504,4777520
788737,1104730
788737,1215212
788737,1424602
788737,1530943
788737,1530946
788737,4698748
788737,6274598
788737,6514883
789285,4445699
789285,9851680
794505,5368499
794505,6511779
794505,7674918
794505,12759119
794505,12994625
794505,13139755
794505,54838802
794505,83322832
794548,1563439
794548,4592596
794548,4768753
805948,3972081
805948,4674484
805948,4841158
805948,5245171
805948,5462679
805948,8058039
805948,12096038
805948,51965252
805948,113547672
805948,145068682
807606,1316607
807606,1355105
807606,4959736
807606,5210092
807606,7312776
807606,8354140
810507,1948791
810507,3700221
810507,3968561
810507,4492087
810507,4860761
810507,5603027
810507,5942214
810507,10505453
810507,11342468
810507,49280302
812409,9776678
826283,1025060
826283,1262821
826283,2555371
826283,3803871
827326,1412711
827425,1104730
827425,1264687
827425,1948791
827425,4698748
827425,7627172
827425,7890702
827425,8114447
838872,5159122
864274,7402526
864595,1353625
864595,1534419
873890,1353625
873890,1429841
873890,4438587
873890,4606399
873890,5203250
873890,5866223
873890,6396188
873890,7508018
873890,7890702
875241,1481474
875241,4533495
881751,5542343
881751,5877213
881751,6351846
881751,10807780
881751,12487862
881751,51968652
882996,1352674
882996,2487301
882996,3779331
882996,4463649
882996,4886703
887565,12133088
891621,4740968
891621,10159994
891621,12637039
891621,13878655
891621,59936352
894266,1074021
894266,1078812
894266,1166311
894266,1401504
894266,1568566
894266,4038501
894266,4649104
894266,4814134
894266,5524597
894266,5692835
894266,8613614
894266,8675234
894266,9334770
894266,9472712
894266,9945206
894266,10149178
894266,10177296
894266,10583405
894266,11471022
894266,12029862
894266,13209035
894266,49197782
903536,3744641
903536,5259966
903536,13905711
903536,66228482
961592,1353625
961592,3265001
961592,8058039
985109,1562681
985302,14539467
993569,1195000
994184,9896010
996589,9811408
998013,4606572
1000956,1176860
1000956,2005781
1000956,4038501
1000956,4331004
1000956,5245171
1000956,5844239
1000956,6396188
1002485,99572172
1009000,1176900
1009000,5171069
1015202,5228133
1015202,13025953
1015202,70050122
1020109,1611773
1020109,4038501
1020109,4390053
1020109,4860761
1020109,4937383
1020109,13641829
1020198,1078812
1020198,1568566
1020198,1592801
1020198,1611773
1020198,4485154
1020198,4606399
1020198,4649104
1020198,4860761
1020198,4902904
1020198,4937383
1020198,5536564
1020198,5639048
1020198,6705223
1020198,7208392
1020198,7358224
1020198,8945638
1020198,9334770
1020198,9945206
1020198,10177296
1020198,10388560
1020198,11025346
1020198,11289472
1020198,11342468
1020198,11815065
1020198,12029862
1020198,12268072
1020198,12816283
1020198,12991285
1020198,105047672
1025060,5416727
1025060,12208250
1027239,1619572
1032511,1595770
1032511,4400189
1032511,7966600
1032511,9095678
1032511,85216072
1032901,1310497
1032901,3968561
1034638,4925950
1034638,7855452
1034638,9980042
1034638,10510627
1037578,4397349
1037578,5049073
1037578,5114288
1037578,5138079
1037578,6705395
1037578,12406950
1037578,45663272
1042268,8706544
1042268,8873540
1042268,9197980
1042268,9757762
1048967,7674918
1048967,9151334
1048967,9848068
1048967,10502405
1054948,4740968
1057597,5531258
1059594,2855621
1059594,4038501
1059594,5330516
1059594,6274598
1059594,7327640
1074021,2047451
1074021,2829671
1074021,3922661
1074021,4698748
1074021,4860761
1074021,5536564
1074021,7511588
1074021,7961888
1074021,8613614
1074021,8945638
1074021,9945206
1074021,10149178
1074021,10177296
1074021,10189722
1074021,10388560
1074021,11025346
1074021,11289472
1074021,11342468
1074021,11559031
1074021,11928391
1074021,12029862
1074021,12588946
1074021,12944237
1074021,61498882
1075570,1646314
1075570,4397349
1078812,1424602
1078812,2047451
1078812,4814134
1078812,5536564
1078812,5692835
1078812,5849210
1078812,8945638
1078812,11569041
1079011,1352049
1092645,4611283
1092645,5832280
1097709,1416675
1097709,1462230
1097709,1494500
1097709,2281211
1097709,3265001
1097709,4652821
1097709,5068032
1097709,5531258
1097709,9262400
1097709,10797684
1097709,11928391
1097709,12549876
1097709,14482665
1104730,1273729
1104730,1530946
1104730,7792810
1104730,9896010
1104730,14539467
1107447,1429841
1107447,4033308
1107447,4448284
1107447,4545763
1107447,4688569
1107447,5049074
1107447,5700769
1107447,6174642
1107447,6755467
1107447,7548856
1107447,8314106
1107447,8403120
1107447,8609358
1107447,10581575
1107447,11268268
1107447,11421098
1107447,11736681
1107447,13552757
1107447,14191917
1107447,45663272
1107447,49259572
1107447,50258612
1107447,52528582
1107447,56058952
1107447,77482782
1107447,98513552
1107447,102703622
1113629,4438587
1113629,4495513
1113629,13631667
1116539,4390053
1116539,5001745
1116539,7351232
1116539,8403120
1116539,11270172
1116539,11301722
1116539,14520277
1116539,61474832
1116539,83322832
1141019,1188009
1141019,5203250
1150405,5159122
1150409,1264091
1150409,1511656
1150409,12010760
1154611,4312845
1164295,1533050
1164295,1635714
1164295,1682197
1164295,4448485
1164295,4771546
1164298,1191615
1164298,4842061
1164298,7459270
1164298,7637436
1164298,7853018
1164298,7995536
1164298,12271282
1164298,80449002
1164298,101739872
1166311,1333264
1166311,1424602
1166311,1611773
1166311,3922661
1166311,4038501
1166311,4056850
1166311,4438587
1166311,4649104
1166311,4814134
1166311,4860761
1166311,4937383
1166311,5259966
1166311,5297021
1166311,5412407
1166311,5536564
1166311,5817388
1166311,5849210
1166311,7208392
1166311,7327640
1166311,8613614
1166311,11559031
1166311,11815065
1166311,12637039
1166311,12944237
1166311,68358002
1166311,105047672
1166311,139171932
1170236,70542502
1171997,4532335
1171997,6995669
1176860,1199771
1176860,2005781
1176860,2699221
1176860,4322111
1176860,4492087
1176860,4698748
1176860,7688746
1176860,15190997
1176900,4331004
1176900,5021724
1176900,5306539
1176900,14226477
1180218,1590752
1180218,4968870
1180218,5059044
1180218,15104399
1181430,4652821
1181430,5203250
1181430,9759672
1181430,64927672
1188009,2699221
1188009,3968561
1188009,4103977
1188009,4331004
1188009,4390053
1188009,4438587
1188009,4794268
1188009,5961630
1188009,7890702
1188009,13923487
1191615,1270444
1191615,1479842
1191615,4429712
1191615,4842061
1191615,5250480
1191615,5497121
1191615,5593078
1191615,5594859
1191615,6012232
1191615,6672406
1191615,6855525
1191615,7459270
1191615,10695573
1191615,10807780
1191615,11359554
1191615,12082994
1191615,12530904
1191615,13918545
1191615,14103363
1191615,14621667
1191615,14626539
1191615,14652473
1191615,49569672
1191615,56094992
1191615,80449002
1191615,80681022
1191615,109455142
1191615,111130212
1191615,148696602
1194083,1518490
1195000,1424602
1195000,4448489
1195000,4462268
1195000,5844239
1195000,7934112
1195000,7979540
1195000,8642854
1195000,9041042
1195000,9896010
1197801,7402526
1198612,3968561
1198612,4794268
1198612,5021724
1198612,5603027
1198612,5791247
1198612,5961630
1198612,5962948
1198612,7890062
1198612,113547672
1200692,4860761
1200692,7358224
1203526,7979540
1206006,9896010
1209094,1262823
1209094,13063581
1211085,1412711
1211085,9615244
1211085,13622973
1211085,13918541
1211085,79257132
1215212,50683152
1217914,1568566
1217914,1592801
1217914,1611773
1217914,2829671
1217914,4462268
1217914,4814134
1217914,4860761
1217914,5849210
1217914,7208392
1217914,7961888
1217914,8613614
1217914,10177296
1217914,11443084
1217914,11569041
1217914,12029862
1217914,14343187
1217914,66031652
1217914,105047672
1220981,3933641
1220981,4331004
1220981,4495513
1220981,7890702
1220981,13612391
1220981,110616822
1228100,4050205
1228100,9549148
1228100,51965252
1229678,7444722
1232997,4033307
1232997,4462268
1232997,14639121
1232997,52942802
1236547,4633500
1236687,4390053
1236687,9708982
1236717,4758163
1236717,5862597
1236717,7934112
1249649,1365282
1249649,1465570
1249649,1607214
1249649,3968561
1249649,4757864
1249649,4777520
1249649,5565220
1249649,10052642
1260848,5072456
1262819,1263296
1262819,1352049
1262821,1262822
1262821,1262823
1262821,1262839
1262821,1263296
1262822,1262823
1262822,1262839
1262822,1262842
1262822,1263296
1262822,1263299
1262822,4023522
1262822,4663946
1262822,5228133
1262822,5416727
1262822,5503854
1262822,6994659
1262822,8659952
1262822,8981214
1262822,10602599
1262822,12847833
1262822,13063581
1262822,52783482
1262822,60689322
1262823,1262842
1262823,1263296
1262823,1352049
1262823,4663946
1262823,5416727
1262823,6994659
1262823,8659952
1262823,8981214
1262823,10277670
1262823,10602599
1262823,52783482
1262823,127637852
1262834,1702205
1262834,6009928
1262834,9362346
1262834,10602599
1262842,6994659
1262842,10602599
1262842,52783482
1263295,1264091
1263296,4663946
1263296,10602599
1263296,52783482
1263299,1414770
1263299,1484746
1263299,5503854
1263299,5916639
1263299,13063581
1264078,1264687
1264078,1295112
1264078,1429841
1264078,1541592
1264078,1644275
1264078,3126151
1264078,4089983
1264078,4448284
1264078,4456001
1264078,4542250
1264078,5423737
1264078,5566782
1264078,5895828
1264078,5910045
1264078,7068753
1264078,7674918
1264078,8403120
1264078,9759672
1264078,10286020
1264078,11301722
1264078,13097199
1264078,50258612
1264078,51512592
1264078,61145262
1264078,73171372
1264078,122123672
1264078,123053672
1264078,172071177
1264078,262408191
1264080,3029951
1264080,5200697
1264080,7674918
1264080,11242224
1264080,12462878
1264080,61145262
1264091,1511656
1264091,8659952
1264091,12010760
1264091,13063581
1264687,3881631
1264687,4611283
1264687,5417614
1264687,5566782
1264687,6511779
1264687,6516471
1264687,7746050
1264687,7810466
1264687,10633657
1264687,11242224
1264687,58598842
1264687,61145262
1264687,61474832
1264687,84292982
1264687,122123672
1264687,129085752
1264687,166727787
1264687,172071177
1265248,1597464
1267252,10797684
1270444,1377312
1270444,4907510
1270444,5523632
1270444,5593078
1270444,6545727
1270444,12271282
1270444,12490752
1270444,63519802
1270444,148696602
1271439,1454092
1271439,8121175
1271439,9708982
1271439,11242224
1272674,2829671
1272674,4937383
1272674,5297021
1272674,5536564
1272674,7201102
1272674,7961888
1272674,9763952
1273729,1595755
1273729,7610132
1275238,10448666
1294975,4390053
1294975,6693037
1294975,7746050
1294975,11242224
1294975,54330242
1294975,57548052
1295112,4542250
1295112,10919746
1307319,4043887
1307319,4951751
1307319,11573699
1307319,12607183
1315400,5038261
1315400,8642854
1316607,1684527
1316607,3581341
1316607,3970231
1316607,5254940
1316607,10189104
1316607,10448666
1316607,14718361
1321900,1631262
1333264,4860761
1333264,4902904
1333264,7890702
1333264,11359554
1333264,12487862
1333264,13529333
1333264,49364062
1333264,139171932
1333264,155887202
1346116,3265001
1346855,5064691
1346855,10628057
1352049,4023522
1352049,4905265
1352049,5245244
1352049,5916639
1352049,6993009
1352049,10602599
1352049,13063581
1352097,1429841
1352097,4740968
1352097,4799777
1352097,5866223
1352097,7890062
1352097,7890702
1352674,4740968
1352674,49818632
1352692,7890702
1352692,8898108
1353625,1412045
1353625,1563138
1353625,1563470
1353625,1641705
1353625,1707587
1353625,2252591
1353625,3542201
1353625,3968561
1353625,4445699
1353625,4606572
1353625,4674484
1353625,4740968
1353625,4999707
1353625,5203250
1353625,5306539
1353625,5355950
1353625,5454687
1353625,5472150
1353625,5565220
1353625,5967050
1353625,6032634
1353625,8425170
1353625,9761322
1353625,11289472
1353625,14486481
1353625,14854891
1353625,14917155
1353625,15065941
1353625,15190997
1353625,50258612
1355105,1575905
1355105,3581341
1355105,4086965
1355105,5254940
1355105,10448666
1355105,12632197
1355105,54647592
1361029,1702210
1361029,4611283
1361029,7317188
1361029,108068032
1362735,1948791
1362735,4103408
1362735,6982223
1362735,9172904
1362735,13923487
1365282,1607214
1365282,3968561
1365309,12250622
1371731,7402526
1373920,5862597
1377312,2577241
1377312,7010729
1377470,9134960
1377470,111130212
1382249,5254940
1382249,6292152
1382249,10343516
1382249,10452069
1382249,11665341
1382249,15368025
1382249,51907152
1382249,65699042
1384338,1590752
1384338,4312845
1384338,7397124
1384338,9776678
1384338,10375188
1384338,11279454
1384388,4600065
1384388,7068753
1384388,7674918
1384388,12721175
1384388,13515845
1384388,61145262
1384388,152317532
1384388,169643837
1385868,72845512
1385971,4459894
1388520,4811152
1388520,7541776
1388520,7554724
1388520,8125553
1388520,9667370
1388520,12610223
1388520,13806415
1388520,14333907
1388520,50256792
1388520,52716632
1388520,72325102
1388520,85073122
1388943,5908709
1388945,73119332
1388965,15368025
1389973,15065941
1396006,5068032
1401504,1611773
1401504,4084280
1401504,4204510
1401504,4485154
1401504,5536564
1401504,5692835
1401504,7511588
1401504,8945638
1401504,10177296
1401504,10388560
1401504,11569041
1401721,132937152
1403694,1429841
1403694,2699221
1403694,4782876
1403694,5068032
1403694,12033224
1407280,1493340
1407280,6474027
1407280,113547672
1410720,4533495
1412045,1416675
1412045,2487301
1412564,1412711
1412564,4428187
1412564,4856048
1412564,5877213
1412564,10452069
1412711,3103531
1412711,4428187
1412711,4428188
1412711,4448630
1412711,4510044
1412711,5312792
1412711,5883018
1412711,7172552
1412711,8873540
1412711,11026886
1412711,11884111
1412711,12218918
1412711,12526056
1412711,13622973
1412711,13918545
1416675,5531258
1416675,7402526
1419381,1479842
1419381,1660131
1419381,1684527
1419381,2005781
1419381,2169401
1419381,2415341
1419381,5139444
1419381,5264544
1419381,5594859
1419381,5908709
1419381,6855525
1419381,7946686
1419381,9602094
1419381,10448666
1419381,11665341
1419381,14956079
1419381,49634222
1424540,4512754
1424602,1592801
1424602,1611773
1424602,2829671
1424602,4038501
1424602,4050205
1424602,4084280
1424602,4390053
1424602,4429712
1424602,4448284
1424602,4698748
1424602,4860761
1424602,5297021
1424602,5536564
1424602,5844239
1424602,7201102
1424602,7961888
1424602,8310400
1424602,8642854
1424602,9095678
1424602,9896010
1424602,11289472
1424602,11559031
1424602,11815065
1424602,12029862
1424602,12816021
1424602,14539467
1424602,49544582
1424602,68358002
1424821,4771546
1424821,5059044
1424821,5283366
1429841,1518490
1429841,1545148
1429841,3120261
1429841,4103977
1429841,4104927
1429841,4108232
1429841,4390053
1429841,4448284
1429841,4492087
1429841,4740968
1429841,4782876
1429841,4799777
1429841,4999707
1429841,5068032
1429841,5150231
1429841,5171069
1429841,5203250
1429841,5237400
1429841,5245171
1429841,5565220
1429841,6705395
1429841,7029627
1429841,7508018
1429841,7890702
1429841,8058039
1429841,8125553
1429841,8403120
1429841,8480288
1429841,9708982
1429841,9851680
1429841,9916160
1429841,10052642
1429841,10502405
1429841,11666599
1429841,12948083
1429841,72531372
1429841,123053672
1443471,1631262
1444643,1702205
1444643,1702207
1444643,4542250
1444643,5061199
1444643,5500771
1444643,5526627
1444643,8403196
1444643,8933254
1444643,9286504
1444643,9910102
1444643,10413716
1444643,10935332
1444643,11122456
1444643,11270172
1444643,12610223
1444643,13534745
1444643,14092217
1444643,14161851
1444643,65501912
1444643,88835182
1454092,5417614
1454092,5542343
1454092,5566782
1454092,7674918
1454092,11268268
1454092,11667655
1454092,51512592
1454125,3265001
1454125,5203250
1454125,5462679
1462230,1520407
1462230,4448485
1462230,4746199
1462230,6982223
1462230,9635624
1462230,11301722
1462393,10807780
1462393,51495052
1462393,56262322
1465570,3265001
1465570,5967050
1468165,11270172
1468165,11626663
1468165,88900572
1468165,108068032
1473166,3968561
1473793,4042249
1473793,4456001
1473793,5417614
1473793,11242224
1473902,1479842
1473902,5175734
1473902,14802869
1473902,50860262
1473902,52463032
1479842,4087782
1479842,4626477
1479842,4803754
1479842,4856048
1479842,4986771
1479842,5594859
1479842,5877213
1479842,8673550
1479842,8873540
1479842,13152245
1479842,13820325
1479842,14240131
1479842,14621667
1479842,14802869
1479842,52937632
1479842,115427322
1479842,121672292
1479842,162070292
1479842,174484227
1479842,184573357
1481474,1587666
1484746,5228133
1484746,5245244
1484746,124505552
1486578,1623261
1494500,9811408
1494500,10668885
1511656,4023522
1511656,4098026
1511656,4538892
1511656,8659952
1511656,12010760
1511656,13063581
1511656,14544241
1511979,3830821
1511979,10668131
1518490,5131091
1518490,5392341
1518490,6853403
1518490,7397124
1520407,5335252
1530943,1530946
1530943,1595770
1530943,5230088
1530943,5552795
1530943,9896010
1530943,14539467
1530946,10816636
1530946,14858167
1534419,4043368
1534419,7004075
1534419,49280302
1538640,3265001
1538640,6396188
1538640,7358224
1538640,9759672
1539580,5536564
1539580,9763952
1539580,10010270
1539580,10583405
1541592,3120261
1541592,4039193
1541592,4448284
1541592,4512754
1541592,4611283
1541592,5423737
1541592,5576810
1541592,6511779
1541592,7068753
1541592,7674918
1541592,7810466
1541592,10633657
1541592,10803948
1541592,10989694
1541592,12721175
1541592,12759119
1541592,13515845
1541592,14993333
1541592,58568762
1541592,61145262
1541592,123053672
1541592,131216322
1545148,2699221
1545148,4448284
1545148,7746050
1545148,8403196
1545148,9916160
1545148,10257238
1545148,10286020
1545148,10502405
1547598,4649104
1547598,4698748
1547598,4768525
1547598,4860761
1547598,5292512
1547598,6982223
1547598,7627172
1547598,7890702
1547598,12029862
1547598,14456487
1547598,64874492
1561230,1646314
1561230,1646315
1561230,9803116
1561230,12710203
1561230,54330242
1561230,70050122
1561230,132937152
1562681,4050205
1562681,5947658
1563470,4999707
1563470,5967050
1568566,4649104
1568566,5536564
1574369,14780015
1575905,2169401
1575905,7312776
1575905,8354140
1575905,10448666
1590752,3977201
1590752,4312845
1590752,4495513
1590752,4962010
1590752,8274374
1590752,10375188
1590752,13639985
1590752,14456487
1591785,5253492
1591785,5908709
1591785,11665341
1591785,15368025
1591785,51907152
1592801,5297021
1592801,5536564
1592801,8310400
1592801,9945206
1592801,10583405
1592801,11025346
1592801,11289472
1592801,11342468
1592801,11815065
1592801,12756025
1592801,13028375
1592801,13571283
1595755,6016660
1595755,7610132
1595755,9896010
1595755,14539467
1595755,50683152
1595755,85216072
1595770,1622509
1595770,5230088
1595770,5552795
1595770,7610132
1595770,7966600
1595770,8986600
1595770,9896010
1595770,11513259
1595770,13916083
1595770,14539467
1600816,5876247
1600816,7637436
1600816,12490752
1600816,13645509
1600816,14478663
1600816,52937632
1600816,80268952
1604843,4611283
1604843,8208130
1604843,8933254
1611694,4664074
1611694,8208130
1611694,9762450
1611694,14161851
1611773,2829671
1611773,4390053
1611773,4698748
1611773,4860761
1611773,4902904
1611773,5059044
1611773,5412407
1611773,5844239
1611773,5849210
1611773,6043160
1611773,6855525
1611773,8310400
1611773,9334770
1611773,9945206
1611773,10149178
1611773,10177296
1611773,10668131
1611773,11342468
1611773,11815065
1611773,12029862
1611773,13916083
1611773,49544582
1611773,57203182
1611773,58568762
1611773,61498882
1611773,66031652
1611773,101282642
1617293,5569112
1619572,5272195
1622509,5552795
1622596,4962010
1622596,4989034
1622596,5059044
1623261,1692465
1623261,8659952
1624705,8145492
1628408,1670355
1631262,1641705
1641705,3972081
1641705,7912872
1644275,1646315
1644275,3120261
1644275,4397349
1644275,4456001
1644275,4833358
1644275,4855945
1644275,5200697
1644275,5409787
1644275,5423737
1644275,5503854
1644275,9151334
1644275,9848068
1644275,10286020
1644275,12515948
1644275,45663272
1644275,70050122
1644275,114802912
1644275,132937152
1646314,1646315
1646314,4397349
1646314,4456001
1646314,4855945
1646314,9803116
1646314,10220698
1646314,11666599
1646314,49259572
1646314,54330242
1646315,3120261
1646315,4397349
1646315,4448284
1646315,4456001
1646315,4778560
1646315,5417614
1646315,5423737
1646315,5503854
1646315,7548856
1646315,8403196
1646315,9803116
1646315,9848068
1646315,10257238
1646315,12515948
1646315,13552757
1646315,48634472
1646315,54330242
1646315,68221232
1646315,172071177
1648978,4538892
1648978,5503854
1648978,6993009
1648978,9362346
1649413,4204510
1651095,1670355
1658572,2210161
1658572,5992092
1658572,145068682
1660131,5139444
1660131,5210092
1660131,8354140
1660131,12632197
1660131,13136341
1660131,52281412
1660131,61343932
1666381,13287593
1670355,4448630
1670355,5250480
1670355,9687690
1670355,13002175
1670355,73205432
1678249,2005781
1678249,4768753
1678249,4794268
1678249,5203250
1678249,5967050
1678249,8058039
1684527,2163861
1684527,2169401
1684527,3970231
1684527,5139444
1684527,9602094
1689466,9602094
1692465,5281457
1692465,65608142
1692465,124505552
1701774,5603027
1702205,1702210
1702205,3126151
1702205,4512754
1702205,4611283
1702205,51968592
1702205,61942382
1702206,3881631
1702206,5423737
1702206,6511779
1702206,7068771
1702206,11242224
1702206,152317532
1702207,1702210
1702207,3029951
1702207,4732518
1702207,5200697
1702207,5910045
1702207,108068032
1702207,152317532
1702209,4448284
1702209,4986093
1702209,5423737
1702209,7079289
1702209,8212768
1702209,12721175
1702209,14520277
1702209,14854891
1702209,54838802
1702209,61145262
1702209,61942382
1702209,66314222
1702209,152317532
1702210,4512754
1702210,4986093
1702210,5910045
1702210,7660734
1702210,10803948
1702210,12628099
1702210,14161851
1702210,54838802
1702210,83322832
1702210,152317532
1707587,2831401
1722651,2221921
1722651,4999707
1948791,4104899
1948791,5942214
1948791,7890702
1967481,5355950
1967481,5565220
1967481,9916160
2005121,5575105
2005121,12033224
2005781,2137231
2005781,4038501
2005781,5068032
2005781,5203250
2005781,5276754
2005781,5330515
2005781,5462679
2005781,5849210
2005781,7358224
2005781,8058039
2005781,10799102
2005781,49364062
2021921,4794264
2021921,7890702
2047451,5844239
2063721,5059044
2090121,5523632
2110321,4677655
2110321,4768753
2110321,4794264
2110321,4999707
2110321,5406755
2110321,6401240
2110321,7890062
2110321,9096522
2110321,11819131
2110321,11934257
2110321,13028375
2144511,4492087
2169401,3970231
2169401,5254940
2169401,9602094
2210161,4101559
2216221,3239781
2252591,4047894
2252591,4390053
2252591,4698748
2252591,4937383
2252591,5266156
2252591,5526627
2252591,9477752
2252591,10189722
2252591,11443084
2252591,11559031
2252591,12944237
2252591,13028375
2252591,14343187
2252591,14588939
2252591,49364062
2252591,61094422
2252591,68358002
2252591,155887202
2281211,3972081
2281211,4100351
2281211,14779157
2281211,51305922
2281211,110616822
2331311,4428187
2415341,10448666
2454271,9848068
2489131,4105259
2489131,5131091
2531001,5150231
2531001,7402526
2531001,7892860
2533031,7610132
2533031,9092188
2555371,5245244
2555371,5416727
2555371,7909356
2555371,8981214
2555371,9362346
2555371,11834965
2555371,61302392
2555371,124505552
2668241,4999707
2668241,5967050
2699221,3265001
2699221,4516100
2699221,4777520
2699221,4782275
2699221,4799777
2699221,5203250
2699221,5967050
2699221,6557769
2699221,8058039
2829671,4698748
2829671,4937383
2829671,5266156
2829671,5620251
2829671,5849210
2829671,7568478
2829671,8945638
2829671,9334770
2829671,9759672
2829671,10177296
2829671,11289472
2829671,11559031
2829671,12029862
2829671,12268072
2829671,12588946
2829671,13028375
2829671,14343187
2829671,49544582
2829671,68358002
2831401,3265001
2831401,4104899
2845031,51931882
2845031,148696602
2855621,4038501
2855621,4056850
2855621,5266156
2855621,5524597
2855621,10110184
2855621,10189722
2855621,11289472
2855621,11928391
2855621,12944237
2855621,49197782
2855621,105047672
2934901,4312845
2934901,5147523
3029951,4448284
3029951,4542250
3029951,7674918
3029951,12515948
3029951,14161851
3029951,61145262
3120261,3881631
3120261,4039193
3120261,4317603
3120261,4390053
3120261,4448284
3120261,4611283
3120261,5237400
3120261,5423737
3120261,5500771
3120261,5566782
3120261,5832280
3120261,6511779
3120261,7674918
3120261,7765128
3120261,7810466
3120261,10286020
3120261,11242224
3120261,11498422
3120261,11922823
3120261,13097199
3120261,13515845
3120261,13534745
3120261,61145262
3120261,66314222
3120261,68221232
3120261,73171372
3120261,119396922
3120261,122123672
3120261,123053672
3120261,131216322
3120261,172071177
3126151,4244787
3126151,4448284
3126151,4542250
3126151,4611283
3126151,4833358
3126151,5200697
3126151,5832280
3126151,5895828
3126151,6511779
3126151,7068771
3126151,8933254
3126151,10633657
3126151,10672471
3126151,10803948
3126151,11498422
3126151,12515948
3126151,13139755
3126151,49259572
3126151,51018902
3126151,68221232
3126151,80755672
3126151,84292982
3126151,119396922
3126151,138015062
3215231,4038501
3265001,4023815
3265001,4103408
3265001,4104899
3265001,5306539
3265001,8058039
3265001,11140418
3265001,14486481
3376761,3897051
3376761,6735039
3376761,7269112
3376761,8675234
3542201,4463649
3542201,7890702
3542201,9095678
3542201,9334770
3542201,10816636
3542201,14004075
3542201,14803977
3574561,5095703
3574561,10448666
3574561,12632197
3575501,163128877
3581341,5254940
3615211,9814678
3615211,14235001
3615211,52463032
3618691,5947658
3638541,14612775
3638541,162070292
3695081,4204510
3700221,4989034
3700221,8613614
3700221,9334770
3744641,3933641
3744641,5482056
3744641,8791550
3744641,51305922
3830821,3968561
3830821,5565220
3841221,3977201
3841221,10375188
3859631,4740968
3859631,4886703
3881631,4039193
3881631,4456001
3881631,4876653
3881631,5200697
3881631,5417614
3881631,5423737
3881631,5910045
3881631,7068753
3881631,7746050
3881631,7765128
3881631,10286020
3881631,10633657
3881631,11242224
3881631,14161851
3881631,152317532
3897051,68358002
3922661,4968870
3922661,5412407
3922661,7029627
3922661,8945638
3922661,9472712
3922661,10189722
3922661,10583405
3922661,11025346
3922661,11310104
3922661,12029862
3922661,12268072
3922661,13209035
3922661,13299379
3922661,105047672
3933641,7397124
3933641,8355648
3933641,10668885
3933641,13905711
3933641,14779157
3933641,51305922
3933641,110616822
3968561,4103977
3968561,4445699
3968561,4492087
3968561,4746199
3968561,4757864
3968561,4886703
3968561,6401240
3968561,8706544
3968561,14486481
3970231,5139444
3970231,5210092
3970231,12632197
3970231,63515642
3972081,5259966
3972081,10833242
3972081,15051551
3977201,7188840
3977201,8114447
3977201,10375188
3977201,12431462
3977201,13631667
3977201,13923487
3977201,49818632
3977201,59691632
4017020,9236850
4023522,4789188
4023522,8981214
4023522,12010760
4023522,13063581
4023815,5306539
4023815,5462679
4023815,6032634
4023815,12133088
4033307,4068342
4033307,4811152
4033307,5962744
4033307,6693037
4033307,8222632
4033307,9708982
4033307,10052642
4033307,11329214
4033308,10399494
4033308,13806415
4038501,4414006
4038501,4606399
4038501,5266156
4038501,5286414
4038501,7208392
4038501,7583722
4038501,9477752
4038501,9763952
4038501,10816636
4038501,11025346
4038501,11559031
4038501,11815065
4038501,12029862
4038501,12098828
4038501,12637039
4038501,13028375
4038501,14539467
4038501,50258612
4038501,66952022
4038501,68358002
4039193,7068771
4039193,7810466
4039193,61145262
4044277,7583722
4044787,5866223
4044787,7699874
4050205,4390053
4050205,4495513
4050205,4746199
4050205,4755027
4050205,4968870
4050205,5531258
4050205,7543848
4050205,10583405
4050205,14456487
4050205,14482665
4050205,51965252
4056850,4390053
4056850,4485154
4056850,4649104
4056850,5412407
4056850,5536564
4056850,5849210
4056850,7208392
4056850,7511588
4056850,11289472
4056850,11471022
4056850,11559031
4056850,12588946
4056850,49544582
4068342,5503286
4068342,9151334
4068342,11736681
4068342,52716632
4084280,4204510
4084280,5524597
4084280,7979540
4084280,8675234
4086965,5012145
4086965,10448666
4086965,54647592
4087782,5335252
4087782,5497121
4087782,5593078
4087782,6855525
4087782,7602544
4087782,7668530
4087782,8673550
4087782,11026886
4087782,14240131
4087782,14626539
4087782,121672292
4087782,263307171
4089983,7746050
4089983,11301722
4098026,5916639
4100351,4101336
4100351,4338602
4100351,5665812
4100351,10427228
4101336,7548984
4103408,4104927
4103408,4677655
4103408,12133088
4103977,5306539
4103977,5462679
4104899,4445699
4104899,4757864
4104899,5118016
4104899,7358224
4104899,8480288
4104927,4453455
4104927,4492087
4104927,4652821
